Customer ID,Date,Time,Haircut (Male),Haircut (Female),Beard Trimming,Eyebrow Threading,De tan,Deep Hydrating,Royal De tan,Upper Body Waxing,Lower Body Waxing,Manicure,Pedicure,Full Body Massage,Olive Hair Treatment,Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Gender,Year,Month
100016,2023-03-07,16:51:55,0,0,2,0,0,0,0,0,0,0,0,0,0,98,Membership Card,9.8,88.2,male,2023,3
200011,2023-03-08,12:21:37,0,0,1,0,0,0,0,0,0,1,0,0,0,288,No Discount,0.0,288.0,couple,2023,3
200527,2023-03-08,23:41:54,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
100985,2023-03-09,6:18:35,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
100423,2023-03-09,11:01:25,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2023,3
100819,2023-03-09,12:18:58,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,3
100697,2023-03-09,17:08:29,0,0,1,0,0,0,0,1,0,0,0,0,0,1448,No Discount,0.0,1448.0,male,2023,3
300285,2023-03-09,19:45:45,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300597,2023-03-09,23:59:53,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
300652,2023-03-10,1:33:38,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200886,2023-03-10,14:50:21,0,0,1,0,1,0,1,0,0,0,0,0,0,578,No Discount,0.0,578.0,male,2023,3
300832,2023-03-10,17:08:39,0,0,1,0,0,0,0,0,0,0,0,0,0,49,Membership Card,4.9,44.1,male,2023,3
300289,2023-03-11,20:50:17,0,1,1,1,0,0,0,0,0,0,0,0,0,372,No Discount,0.0,372.0,couple,2023,3
300186,2023-03-12,6:04:35,0,0,0,2,0,0,0,0,0,0,0,0,0,148,No Discount,0.0,148.0,unknown,2023,3
200309,2023-03-12,7:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200296,2023-03-12,9:26:53,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,3
200514,2023-03-12,11:02:09,1,0,0,0,0,0,0,0,0,0,0,0,1,398,No Discount,0.0,398.0,male,2023,3
300553,2023-03-13,0:51:35,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
100697,2023-03-13,1:17:22,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200135,2023-03-13,12:21:36,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
100445,2023-03-14,2:22:43,0,0,2,0,0,0,0,0,0,0,0,0,0,98,Membership Card,9.8,88.2,male,2023,3
300101,2023-03-14,2:28:01,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200543,2023-03-14,2:30:01,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
200053,2023-03-14,16:49:47,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2023,3
300031,2023-03-14,23:08:08,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
300459,2023-03-14,23:09:29,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
300009,2023-03-15,19:51:21,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2023,3
300803,2023-03-15,21:09:19,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
300820,2023-03-15,22:00:54,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
100887,2023-03-16,1:13:32,0,0,1,0,0,0,0,0,0,0,0,0,1,298,No Discount,0.0,298.0,male,2023,3
300689,2023-03-16,15:27:40,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,3
100054,2023-03-16,15:31:46,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300147,2023-03-16,19:39:35,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300939,2023-03-16,23:07:51,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,3
300742,2023-03-17,1:55:25,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
100167,2023-03-17,2:13:44,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300188,2023-03-17,2:51:40,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300913,2023-03-17,5:25:56,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200273,2023-03-17,6:18:45,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
200601,2023-03-17,9:14:11,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,3
300898,2023-03-17,13:45:12,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2023,3
100819,2023-03-17,19:48:02,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200547,2023-03-17,23:16:19,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,3
300430,2023-03-18,2:31:22,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200092,2023-03-18,3:28:42,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200835,2023-03-18,6:56:57,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
300264,2023-03-18,15:57:32,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
100746,2023-03-18,19:02:58,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,3
300806,2023-03-19,2:57:15,0,1,0,1,0,0,0,0,0,0,0,0,0,323,Membership Card,32.3,290.7,female,2023,3
100646,2023-03-19,18:40:12,0,0,0,1,0,0,0,0,1,0,0,0,0,1473,No Discount,0.0,1473.0,unknown,2023,3
300892,2023-03-20,11:09:54,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2023,3
200099,2023-03-20,23:02:38,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
300276,2023-03-21,2:17:12,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,3
300607,2023-03-21,7:33:03,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2023,3
200001,2023-03-21,7:42:52,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
200702,2023-03-21,8:33:21,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,3
200015,2023-03-21,13:35:55,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
100906,2023-03-21,18:43:14,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200320,2023-03-22,0:38:22,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2023,3
200827,2023-03-22,6:06:38,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
200444,2023-03-23,21:09:01,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300023,2023-03-23,23:02:23,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
300898,2023-03-23,23:30:32,0,1,1,1,0,0,0,0,0,0,0,0,0,372,Membership Card,37.2,334.8,couple,2023,3
300694,2023-03-24,0:01:15,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
300422,2023-03-24,13:09:57,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200966,2023-03-24,18:26:23,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2023,3
100399,2023-03-25,20:33:57,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
300913,2023-03-25,20:51:18,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
200003,2023-03-26,2:59:44,0,1,0,0,0,0,0,1,0,0,0,0,0,1648,No Discount,0.0,1648.0,female,2023,3
200514,2023-03-26,5:19:13,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200028,2023-03-27,6:38:57,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,3
300792,2023-03-27,21:27:14,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2023,3
300820,2023-03-28,7:55:45,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200803,2023-03-28,8:15:14,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,3
100535,2023-03-28,12:55:54,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,3
300892,2023-03-28,15:11:57,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
100589,2023-03-28,21:47:12,0,0,0,2,0,0,0,0,0,0,0,0,0,148,No Discount,0.0,148.0,unknown,2023,3
300416,2023-03-29,0:18:58,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,3
300882,2023-03-29,1:46:58,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,3
200888,2023-03-29,3:47:19,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
100467,2023-03-29,4:01:16,0,1,1,1,0,0,0,0,0,0,0,0,0,372,No Discount,0.0,372.0,couple,2023,3
200476,2023-03-29,8:04:16,1,0,0,0,0,0,0,0,0,0,0,0,1,398,Membership Card,39.8,358.2,male,2023,3
200603,2023-03-29,15:56:08,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
300439,2023-03-29,20:11:34,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
100533,2023-03-30,4:49:55,0,1,0,0,0,0,0,0,0,0,0,0,0,249,Membership Card,24.9,224.1,female,2023,3
100403,2023-03-30,14:14:02,0,0,1,1,0,0,0,0,0,0,0,0,0,123,Membership Card,12.3,110.7,male,2023,3
100061,2023-03-30,22:10:03,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,3
200126,2023-03-31,1:39:14,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2023,3
300335,2023-03-31,9:30:04,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,3
300061,2023-03-31,15:52:09,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2023,3
200385,2023-04-01,1:12:59,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
100306,2023-04-01,14:43:48,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,4
300004,2023-04-01,20:23:06,0,1,0,0,1,0,1,0,0,0,0,0,0,778,Membership Card,77.8,700.2,female,2023,4
300808,2023-04-02,0:28:04,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,4
200547,2023-04-02,0:28:38,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
100160,2023-04-02,5:24:28,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2023,4
200273,2023-04-02,13:23:16,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300898,2023-04-02,19:09:42,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2023,4
200418,2023-04-02,19:46:30,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300459,2023-04-03,0:30:32,0,0,0,1,0,0,0,0,0,1,0,0,0,313,No Discount,0.0,313.0,female,2023,4
200718,2023-04-03,5:15:42,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
200504,2023-04-03,13:57:03,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
100040,2023-04-04,1:25:52,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2023,4
100034,2023-04-04,1:35:33,1,0,0,0,0,0,0,0,1,0,0,0,0,1548,No Discount,0.0,1548.0,male,2023,4
200377,2023-04-04,5:30:17,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
200873,2023-04-04,8:55:18,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100256,2023-04-04,9:30:45,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2023,4
300672,2023-04-04,15:49:09,0,0,1,0,0,0,0,0,0,1,0,0,0,288,No Discount,0.0,288.0,couple,2023,4
300805,2023-04-04,23:04:01,0,0,1,0,0,0,0,0,0,0,0,0,1,298,No Discount,0.0,298.0,male,2023,4
200713,2023-04-05,23:09:22,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
200843,2023-04-06,0:50:48,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,4
300553,2023-04-06,1:26:52,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100160,2023-04-06,4:03:31,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300123,2023-04-06,7:49:56,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,4
300607,2023-04-06,8:48:42,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2023,4
100423,2023-04-06,12:08:34,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,4
300524,2023-04-06,23:54:42,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
100993,2023-04-07,0:53:38,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300109,2023-04-07,3:26:53,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,4
300889,2023-04-08,7:11:06,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2023,4
100120,2023-04-08,11:53:31,0,0,1,0,0,0,0,0,0,0,0,0,0,49,Membership Card,4.9,44.1,male,2023,4
100103,2023-04-08,12:46:29,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100511,2023-04-08,15:36:49,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
100614,2023-04-08,17:36:09,0,0,1,0,1,0,0,0,0,0,0,0,0,298,Membership Card,29.8,268.2,male,2023,4
200873,2023-04-08,17:37:33,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100986,2023-04-09,6:27:07,0,1,1,1,0,0,0,0,0,0,0,0,0,372,No Discount,0.0,372.0,couple,2023,4
200882,2023-04-09,13:04:45,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
100639,2023-04-09,14:14:13,0,0,1,0,0,0,0,1,0,0,0,0,0,1448,No Discount,0.0,1448.0,male,2023,4
200507,2023-04-09,15:05:56,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
100377,2023-04-09,16:19:49,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300087,2023-04-10,3:34:19,0,0,2,0,0,0,0,0,0,0,0,0,0,98,No Discount,0.0,98.0,male,2023,4
300294,2023-04-10,3:35:59,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
100306,2023-04-10,23:02:05,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,4
200273,2023-04-11,1:47:40,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2023,4
200615,2023-04-12,8:07:03,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300775,2023-04-12,14:34:36,0,1,0,0,0,0,0,0,1,0,0,0,0,1648,No Discount,0.0,1648.0,female,2023,4
200709,2023-04-12,17:27:47,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,4
300322,2023-04-13,0:53:49,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
200732,2023-04-13,1:36:23,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300335,2023-04-13,8:51:59,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
100082,2023-04-13,12:57:37,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300494,2023-04-13,19:52:36,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
300204,2023-04-13,21:41:12,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2023,4
300549,2023-04-14,3:43:08,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
100873,2023-04-14,9:58:09,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100078,2023-04-14,15:04:07,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
100253,2023-04-14,17:17:10,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
200782,2023-04-15,2:30:55,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
100535,2023-04-15,5:42:56,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,4
300643,2023-04-15,6:51:50,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100152,2023-04-15,23:13:33,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
200091,2023-04-16,6:46:44,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2023,4
200684,2023-04-16,8:48:59,0,1,0,0,0,0,0,0,1,0,0,0,0,1648,No Discount,0.0,1648.0,female,2023,4
300520,2023-04-16,17:23:39,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
200514,2023-04-16,21:55:33,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300433,2023-04-17,6:11:16,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
300791,2023-04-17,7:45:00,0,1,0,0,0,0,0,0,0,1,0,0,0,488,No Discount,0.0,488.0,female,2023,4
300116,2023-04-17,7:51:21,0,0,1,0,1,0,1,0,0,0,0,0,0,578,No Discount,0.0,578.0,male,2023,4
100819,2023-04-17,18:02:07,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
200665,2023-04-17,20:51:50,0,0,0,1,0,0,0,0,0,0,0,0,0,74,Membership Card,7.4,66.6,unknown,2023,4
100224,2023-04-18,0:28:15,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100033,2023-04-18,4:31:44,0,1,1,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,couple,2023,4
300146,2023-04-18,5:31:08,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100507,2023-04-18,12:09:47,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300763,2023-04-18,15:26:31,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,4
100931,2023-04-18,16:08:45,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
300144,2023-04-19,0:33:18,0,2,0,0,0,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2023,4
100485,2023-04-19,9:54:01,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100208,2023-04-19,12:14:30,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
100253,2023-04-19,17:11:32,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
200451,2023-04-20,5:12:40,0,1,0,0,1,0,0,0,0,0,0,0,0,498,No Discount,0.0,498.0,female,2023,4
300961,2023-04-20,6:12:41,0,0,1,1,0,0,0,0,0,0,0,0,0,123,No Discount,0.0,123.0,male,2023,4
100286,2023-04-20,9:36:51,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
200076,2023-04-20,10:24:47,1,0,0,1,0,0,0,0,0,0,0,0,0,223,Membership Card,22.3,200.7,male,2023,4
100834,2023-04-21,1:40:57,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,4
300719,2023-04-21,5:20:39,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
200183,2023-04-21,14:54:15,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2023,4
200915,2023-04-21,17:15:30,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100722,2023-04-21,21:12:46,0,0,1,2,0,0,0,0,0,0,0,0,0,197,No Discount,0.0,197.0,male,2023,4
100953,2023-04-21,23:35:57,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
200091,2023-04-22,12:34:30,1,0,0,0,0,0,0,0,0,0,0,0,0,149,Membership Card,14.9,134.1,male,2023,4
200507,2023-04-22,18:32:14,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300123,2023-04-22,20:20:16,1,0,1,1,0,0,0,0,0,0,0,0,0,272,No Discount,0.0,272.0,male,2023,4
300292,2023-04-22,22:44:51,1,0,0,0,1,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,male,2023,4
200950,2023-04-23,1:04:37,1,0,0,0,0,0,0,1,0,0,0,0,0,1548,No Discount,0.0,1548.0,male,2023,4
200564,2023-04-23,16:53:42,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,4
200772,2023-04-23,17:14:22,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
200865,2023-04-23,17:40:38,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
200503,2023-04-24,2:21:14,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
200825,2023-04-25,13:52:58,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
300334,2023-04-26,2:56:25,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2023,4
100688,2023-04-26,15:46:19,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100103,2023-04-26,20:51:34,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
200705,2023-04-27,2:38:43,0,0,1,1,0,0,0,0,0,0,0,0,0,123,Membership Card,12.3,110.7,male,2023,4
300890,2023-04-27,2:49:19,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,4
300147,2023-04-27,8:25:19,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
200015,2023-04-28,1:59:41,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
200081,2023-04-28,2:29:19,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
300031,2023-04-28,3:41:42,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
100423,2023-04-28,13:27:47,0,0,1,0,0,0,0,0,0,0,0,0,0,49,No Discount,0.0,49.0,male,2023,4
300982,2023-04-28,13:51:44,1,0,0,1,0,0,0,0,0,0,0,0,0,223,No Discount,0.0,223.0,male,2023,4
200236,2023-04-28,16:23:45,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,4
100481,2023-04-28,17:05:03,0,0,0,1,0,0,0,0,0,0,0,0,0,74,No Discount,0.0,74.0,unknown,2023,4
100795,2023-04-28,17:47:28,0,1,0,0,0,0,0,0,0,0,0,0,0,249,No Discount,0.0,249.0,female,2023,4
100486,2023-04-28,22:55:11,1,1,0,0,0,0,0,0,0,0,0,0,0,398,No Discount,0.0,398.0,couple,2023,4
100016,2023-04-28,23:58:18,2,0,0,0,0,0,0,0,0,0,0,0,0,298,Membership Card,29.8,268.2,male,2023,4
300130,2023-04-29,3:45:44,1,0,0,0,0,1,0,0,0,0,0,0,0,798,No Discount,0.0,798.0,male,2023,4
100834,2023-04-29,9:31:22,2,0,0,0,0,0,0,0,0,0,0,0,0,298,No Discount,0.0,298.0,male,2023,4
300989,2023-04-30,9:30:39,0,0,0,2,0,0,0,0,0,0,0,0,0,148,No Discount,0.0,148.0,unknown,2023,4
100807,2023-04-30,12:57:51,1,0,0,0,0,0,0,0,0,0,0,1,0,1508,Membership Card,150.8,1357.2,male,2023,4
200801,2023-04-30,14:18:28,1,0,1,0,0,0,0,0,0,0,0,0,0,198,No Discount,0.0,198.0,male,2023,4
100589,2023-04-30,18:46:04,0,1,0,1,0,0,0,0,0,0,0,0,0,323,No Discount,0.0,323.0,female,2023,4
200409,2023-05-01,14:31:48,1,0,0,0,0,0,0,0,0,0,0,0,0,149,No Discount,0.0,149.0,male,2023,5
