,Customer ID,Services,Individual Service Prices,Total Price Before Discount,Discount Type,Discount Amount,Final Price,Date,Time
1653,300509,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,Membership Card,49.8,448.2,2022-12-01,06:38:34
1654,100253,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2022-08-01,07:04:11
1655,200418,"'Beard Trimming', 'Haircut (Male)', 'Eyebrow Threading'","49, 149, 74",272,,0.0,272.0,2023-08-11,17:05:29
1656,100746,'Haircut (Female)',249,249,,0.0,249.0,2023-05-18,20:30:38
1657,100777,'Eyebrow Threading',74,74,,0.0,74.0,2023-11-25,19:48:49
1658,300243,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2024-01-04,10:41:50
1659,100152,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-10-20,14:08:34
1660,300892,'Beard Trimming',49,49,,0.0,49.0,2023-03-28,15:11:57
1661,200799,"'Haircut (Male)', 'De-tan'","149, 249",398,,0.0,398.0,2023-12-25,08:52:40
1662,100541,'Haircut (Male)',149,149,,0.0,149.0,2022-07-08,22:07:53
1663,300144,'Beard Trimming',49,49,,0.0,49.0,2023-12-15,16:23:58
1664,200574,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,Membership Card,19.8,178.2,2024-02-10,03:26:39
1665,300934,'Haircut (Male)',149,149,,0.0,149.0,2023-06-15,14:26:17
1666,100127,'Eyebrow Threading',74,74,,0.0,74.0,2023-10-24,06:46:08
1667,200867,'Haircut (Male)',149,149,,0.0,149.0,2024-01-04,12:26:19
1668,100194,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2022-05-04,16:39:43
1669,300130,'Eyebrow Threading',74,74,,0.0,74.0,2023-12-24,22:44:06
1670,300653,'Beard Trimming',49,49,,0.0,49.0,2022-05-30,02:51:56
1671,100672,'Beard Trimming',49,49,,0.0,49.0,2022-06-18,06:59:42
1672,100824,'Eyebrow Threading',74,74,,0.0,74.0,2023-07-31,00:20:05
1673,200377,'Haircut (Female)',249,249,,0.0,249.0,2023-04-04,05:30:17
1674,300430,'Haircut (Female)',249,249,,0.0,249.0,2023-03-18,02:31:22
1675,200028,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-05-04,23:57:07
1676,200213,'Haircut (Female)',249,249,,0.0,249.0,2023-02-09,12:16:24
1677,300981,'Beard Trimming',49,49,,0.0,49.0,2023-02-09,17:58:38
1678,200875,"'Beard Trimming', 'De-tan'","49, 249",298,,0.0,298.0,2022-09-13,03:00:12
1679,300988,'Haircut (Female)',249,249,,0.0,249.0,2022-07-28,20:07:48
1680,100795,'Haircut (Female)',249,249,,0.0,249.0,2023-04-28,17:47:28
1681,200713,'Haircut (Female)',249,249,,0.0,249.0,2023-12-07,02:45:40
1682,200273,'Haircut (Female)',249,249,,0.0,249.0,2023-04-02,13:23:16
1683,200161,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-06-11,19:26:27
1684,100676,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-05-30,19:48:30
1685,300365,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2024-02-16,19:34:49
1686,300499,'Haircut (Male)',149,149,,0.0,149.0,2023-05-16,15:38:39
1687,100055,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2023-02-14,05:04:22
1688,200702,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2022-09-11,00:55:59
1689,300719,'Eyebrow Threading',74,74,,0.0,74.0,2022-08-29,15:15:57
1690,100423,"'Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0.0,1473.0,2023-08-28,13:56:04
1691,200126,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-07-01,06:31:41
1692,200920,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-05-26,02:02:16
1693,300953,"'Eyebrow Threading', 'Eyebrow Threading', 'Beard Trimming'","74, 74, 49",197,,0.0,197.0,2024-02-12,02:56:18
1694,200684,"'Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0.0,1648.0,2023-04-16,08:48:59
1695,200876,'Haircut (Female)',249,249,,0.0,249.0,2023-02-21,20:39:13
1696,200803,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2022-08-06,14:10:30
1697,100223,'Haircut (Female)',249,249,,0.0,249.0,2023-07-30,07:33:15
1698,100522,"'Beard Trimming', 'Deep Hydrating', 'Eyebrow Threading'","49, 649, 74",772,,0.0,772.0,2022-09-03,09:50:41
1699,100676,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-07-08,07:29:43
1700,200091,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-04-16,06:46:44
1701,200452,'Beard Trimming',49,49,,0.0,49.0,2023-09-20,19:57:45
1702,200431,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-05-03,10:46:28
1703,100256,'Eyebrow Threading',74,74,,0.0,74.0,2023-09-22,15:43:48
1704,100697,'Eyebrow Threading',74,74,,0.0,74.0,2022-09-11,19:03:20
1705,300699,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-12-04,01:25:15
1706,200273,'Eyebrow Threading',74,74,,0.0,74.0,2024-01-23,15:38:10
1707,300335,'Beard Trimming',49,49,,0.0,49.0,2023-05-31,00:03:13
1708,100589,'Haircut (Male)',149,149,,0.0,149.0,2023-01-11,15:39:39
1709,200852,"'Haircut (Female)', 'De-tan'","249, 249",498,,0.0,498.0,2023-10-29,03:11:34
1710,100819,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-05-26,06:50:07
1711,200173,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2023-09-06,01:51:59
1712,200733,"'Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-02-25,14:04:35
1713,300805,'Haircut (Female)',249,249,,0.0,249.0,2023-02-27,00:32:10
1714,300585,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-07-15,11:18:55
1715,200068,"'Haircut (Male)', 'Royal De-tan'","149, 529",678,Membership Card,67.8,610.2,2023-06-30,09:48:01
1716,300101,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2022-08-21,10:55:41
1717,300529,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.300000000000004,290.7,2022-05-01,02:06:31
1718,300419,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2022-11-10,08:34:40
1719,300191,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2023-10-07,06:51:29
1720,100849,'Beard Trimming',49,49,Membership Card,4.9,44.1,2023-05-17,01:58:28
1721,200015,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2023-04-28,01:59:41
1722,100399,'Haircut (Male)',149,149,,0.0,149.0,2023-03-25,20:33:57
1723,300535,'Eyebrow Threading',74,74,,0.0,74.0,2023-01-28,20:05:15
1724,200676,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2022-08-17,14:24:59
1725,200252,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-11-15,14:17:10
1726,100336,'Eyebrow Threading',74,74,,0.0,74.0,2023-07-07,15:47:29
1727,100531,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2023-10-13,08:29:24
1728,200431,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-11-23,13:40:18
1729,100709,"'Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0.0,1448.0,2022-12-25,19:12:41
1730,200471,"'Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0.0,1648.0,2023-09-17,04:01:12
1731,200527,'Eyebrow Threading',74,74,,0.0,74.0,2023-03-08,23:41:54
1732,100416,'Haircut (Male)',149,149,,0.0,149.0,2022-04-25,14:09:44
1733,300524,'Haircut (Female)',249,249,,0.0,249.0,2022-04-15,09:02:20
1734,100957,'Beard Trimming',49,49,,0.0,49.0,2022-07-01,08:38:52
1735,300629,'Beard Trimming',49,49,,0.0,49.0,2022-12-15,00:09:22
1736,100759,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-11-24,05:56:15
1737,300015,'Beard Trimming',49,49,Membership Card,4.9,44.1,2024-03-24,15:51:59
1738,100256,'Eyebrow Threading',74,74,,0.0,74.0,2023-12-28,04:52:42
1739,100359,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-27,21:03:19
1740,100456,'Beard Trimming',49,49,,0.0,49.0,2022-06-23,09:33:45
1741,200991,'Haircut (Male)',149,149,,0.0,149.0,2023-12-23,04:37:44
1742,300289,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-09-23,00:05:17
1743,300629,'Eyebrow Threading',74,74,,0.0,74.0,2022-08-03,13:10:28
1744,200126,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-06-06,04:32:35
1745,100333,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2022-09-13,20:04:54
1746,100253,'Eyebrow Threading',74,74,,0.0,74.0,2022-11-23,09:56:53
1747,300759,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2023-01-23,14:56:19
1748,300188,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2024-02-03,13:26:01
1749,300641,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-06-10,13:40:50
1750,200950,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2023-02-08,01:23:22
1751,200904,'Haircut (Male)',149,149,,0.0,149.0,2024-02-10,07:38:07
1752,100212,'Haircut (Male)',149,149,,0.0,149.0,2022-07-21,04:48:12
1753,300243,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2024-03-13,02:21:03
1754,200882,'Haircut (Female)',249,249,,0.0,249.0,2023-04-09,13:04:45
1755,100298,'Haircut (Male)',149,149,,0.0,149.0,2022-12-16,12:53:56
1756,300494,'Eyebrow Threading',74,74,,0.0,74.0,2023-05-27,17:18:15
1757,300027,'Haircut (Female)',249,249,,0.0,249.0,2022-08-26,12:10:18
1758,300329,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2022-12-10,18:18:58
1759,100016,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-10-21,13:56:39
1760,100371,'Haircut (Male)',149,149,,0.0,149.0,2022-07-29,20:37:16
1761,300653,'Beard Trimming',49,49,,0.0,49.0,2022-11-27,18:07:56
1762,100320,'Haircut (Female)',249,249,,0.0,249.0,2024-02-28,10:08:13
1763,100048,'Beard Trimming',49,49,,0.0,49.0,2023-05-19,02:39:12
1764,100511,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2022-05-03,13:29:12
1765,200624,'Beard Trimming',49,49,,0.0,49.0,2022-09-29,13:57:25
1766,200876,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2023-11-06,14:12:05
1767,100600,'Eyebrow Threading',74,74,,0.0,74.0,2022-05-27,20:09:54
1768,100875,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-10-22,13:17:23
1769,100486,'Haircut (Male)',149,149,,0.0,149.0,2023-01-16,06:36:37
1770,300051,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2022-08-19,14:18:51
1771,200463,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2024-03-26,04:35:58
1772,300272,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-04,20:18:21
1773,100780,'Beard Trimming',49,49,,0.0,49.0,2023-09-08,14:30:59
1774,300953,'Eyebrow Threading',74,74,,0.0,74.0,2023-12-27,14:08:23
1775,300459,'Haircut (Female)',249,249,,0.0,249.0,2023-03-14,23:09:29
1776,300529,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,Membership Card,19.8,178.2,2022-04-26,16:45:03
1777,100661,'Beard Trimming',49,49,,0.0,49.0,2022-12-14,19:07:23
1778,200006,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2022-04-23,01:58:10
1779,100393,'Haircut (Female)',249,249,,0.0,249.0,2022-08-24,19:38:08
1780,200843,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-12-19,13:42:29
1781,200610,'Haircut (Female)',249,249,,0.0,249.0,2023-02-13,11:23:45
1782,200615,'Haircut (Female)',249,249,,0.0,249.0,2022-12-02,11:07:53
1783,200068,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-02-21,22:14:41
1784,100676,"'Haircut (Female)', 'Full Body Massage'","249, 1359",1608,Membership Card,160.8,1447.2,2022-12-22,07:40:35
1785,300031,"'Haircut (Male)', 'De-tan'","149, 249",398,,0.0,398.0,2023-06-28,07:45:32
1786,100985,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-07-06,22:02:10
1787,200852,'Haircut (Female)',249,249,,0.0,249.0,2023-10-11,19:30:33
1788,300901,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2022-06-17,17:57:26
1789,100808,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2024-03-21,17:52:08
1790,300747,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2024-03-19,18:05:06
1791,200252,"'Beard Trimming', 'De-tan'","49, 249",298,,0.0,298.0,2022-11-15,21:50:42
1792,200364,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-22,04:44:17
1793,100845,"'Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2022-07-31,04:45:19
1794,100072,"'Haircut (Male)', 'Lower Body Waxing'","149, 1399",1548,,0.0,1548.0,2022-10-06,18:46:24
1795,100688,'Beard Trimming',49,49,,0.0,49.0,2023-11-05,16:13:22
1796,300336,"'Eyebrow Threading', 'Pedicure'","74, 249",323,,0.0,323.0,2023-11-04,07:14:14
1797,200733,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-10-23,10:36:17
1798,300841,'Haircut (Female)',249,249,,0.0,249.0,2023-12-13,12:28:45
1799,200507,'Haircut (Female)',249,249,,0.0,249.0,2023-08-31,04:32:12
1800,100639,"'Beard Trimming', 'Upper Body Waxing'","49, 1399",1448,,0.0,1448.0,2023-04-09,14:14:13
1801,200940,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2024-02-16,22:21:45
1802,200961,'Beard Trimming',49,49,,0.0,49.0,2023-08-31,02:06:29
1803,300027,'Eyebrow Threading',74,74,,0.0,74.0,2024-03-30,06:43:16
1804,300176,'Haircut (Female)',249,249,,0.0,249.0,2022-11-15,21:05:22
1805,300672,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-08-24,05:16:33
1806,100572,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2023-11-26,14:12:22
1807,100423,"'Eyebrow Threading', 'Upper Body Waxing'","74, 1399",1473,,0.0,1473.0,2023-08-08,06:49:04
1808,300833,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-04-19,22:54:09
1809,200418,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2023-08-14,02:56:02
1810,100807,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-08-22,05:51:24
1811,300186,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2024-03-20,12:14:01
1812,200463,'Haircut (Male)',149,149,,0.0,149.0,2023-10-27,22:21:28
1813,200827,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-07-24,19:43:18
1814,100429,'Beard Trimming',49,49,Membership Card,4.9,44.1,2023-11-23,16:27:22
1815,200338,'Haircut (Female)',249,249,,0.0,249.0,2024-02-28,22:54:59
1816,200474,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2023-10-23,03:14:03
1817,300803,'Eyebrow Threading',74,74,,0.0,74.0,2022-08-25,06:14:02
1818,200106,"'Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,Membership Card,147.3,1325.7,2022-06-30,06:58:45
1819,100837,'Beard Trimming',49,49,,0.0,49.0,2022-10-30,05:22:29
1820,200598,'Eyebrow Threading',74,74,,0.0,74.0,2024-01-30,23:37:22
1821,100481,"'Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0.0,398.0,2023-11-08,09:33:30
1822,200412,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2023-06-10,22:58:15
1823,200624,"'Beard Trimming', 'Deep Hydrating', 'Eyebrow Threading'","49, 649, 74",772,,0.0,772.0,2022-10-15,16:11:48
1824,300334,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2023-04-26,02:56:25
1825,300144,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-07-21,13:15:02
1826,200547,'Haircut (Male)',149,149,,0.0,149.0,2023-06-03,16:29:48
1827,300892,'Haircut (Male)',149,149,,0.0,149.0,2022-08-25,21:28:19
1828,200610,'Haircut (Female)',249,249,,0.0,249.0,2022-04-11,14:11:04
1829,300858,'Beard Trimming',49,49,,0.0,49.0,2024-03-03,02:23:33
1830,100456,'Haircut (Male)',149,149,,0.0,149.0,2023-12-02,04:49:58
1831,200355,'Haircut (Female)',249,249,,0.0,249.0,2023-12-11,23:56:09
1832,200865,'Haircut (Male)',149,149,,0.0,149.0,2022-11-20,15:10:46
1833,200730,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2023-06-02,18:02:35
1834,200445,"'Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0.0,498.0,2023-12-11,08:46:33
1835,100834,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0.0,298.0,2023-04-29,09:31:22
1836,200476,'Beard Trimming',49,49,Membership Card,4.9,44.1,2023-11-02,11:55:05
1837,100068,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-07-18,13:43:13
1838,100403,'Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-09-26,13:24:23
1839,200612,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2022-04-19,00:55:49
1840,300637,'Haircut (Female)',249,249,,0.0,249.0,2022-10-10,12:57:12
1841,100600,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2022-10-29,11:31:26
1842,100176,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-01-15,00:47:19
1843,300264,'Haircut (Female)',249,249,,0.0,249.0,2024-03-30,19:35:26
1844,200613,'Eyebrow Threading',74,74,,0.0,74.0,2022-07-17,02:36:43
1845,100036,'Eyebrow Threading',74,74,,0.0,74.0,2023-08-21,06:42:09
1846,100986,'Haircut (Male)',149,149,,0.0,149.0,2022-12-23,17:47:10
1847,300553,"'Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0.0,1608.0,2023-12-23,13:17:58
1848,100456,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2023-10-05,04:56:44
1849,100819,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-08-24,16:44:20
1850,100409,'Haircut (Female)',249,249,,0.0,249.0,2024-04-04,10:35:18
1851,200915,'Eyebrow Threading',74,74,,0.0,74.0,2024-02-05,00:38:36
1852,300135,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2024-03-01,19:58:11
1853,300745,'Eyebrow Threading',74,74,,0.0,74.0,2024-03-25,00:34:04
1854,200409,'Beard Trimming',49,49,,0.0,49.0,2022-12-28,09:51:10
1855,200092,"'Beard Trimming', 'Haircut (Male)'","49, 149",198,,0.0,198.0,2023-11-17,13:37:59
1856,300985,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-11-17,04:55:53
1857,100253,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2022-05-17,18:34:08
1858,100171,'Haircut (Female)',249,249,,0.0,249.0,2023-11-08,01:26:56
1859,300745,'Haircut (Female)',249,249,,0.0,249.0,2023-10-02,16:37:54
1860,100746,'Beard Trimming',49,49,,0.0,49.0,2022-09-12,01:21:26
1861,100572,'Haircut (Female)',249,249,,0.0,249.0,2022-11-08,12:14:32
1862,200624,'Eyebrow Threading',74,74,,0.0,74.0,2023-07-14,23:00:17
1863,100834,"'Beard Trimming', 'Royal De-tan'","49, 529",578,,0.0,578.0,2023-01-06,12:14:28
1864,200613,'Beard Trimming',49,49,,0.0,49.0,2023-01-15,13:23:58
1865,300426,'Haircut (Male)',149,149,,0.0,149.0,2024-02-13,08:41:55
1866,100423,'Haircut (Female)',249,249,,0.0,249.0,2022-07-02,10:26:30
1867,200196,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-16,11:22:44
1868,100208,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2024-01-14,07:13:10
1869,200236,'Beard Trimming',49,49,,0.0,49.0,2022-06-19,01:06:27
1870,200363,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-04-19,18:10:51
1871,300575,'Haircut (Female)',249,249,,0.0,249.0,2023-11-28,14:01:31
1872,300285,"'Haircut (Female)', 'Beard Trimming'","249, 49",298,,0.0,298.0,2022-08-14,08:27:05
1873,100845,"'Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2022-09-20,15:26:06
1874,200746,'Eyebrow Threading',74,74,,0.0,74.0,2023-02-17,11:55:56
1875,300277,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-08-20,13:02:45
1876,300973,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.300000000000004,290.7,2022-09-26,22:30:39
1877,200236,'Eyebrow Threading',74,74,,0.0,74.0,2022-11-11,10:18:59
1878,200801,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2022-11-08,16:51:04
1879,200780,"'Haircut (Male)', 'Lower Body Waxing'","149, 1399",1548,Membership Card,154.8,1393.2,2022-10-20,02:43:06
1880,300689,'Eyebrow Threading',74,74,,0.0,74.0,2023-07-26,12:01:33
1881,300051,"'Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0.0,223.0,2022-05-02,17:39:22
1882,200746,'Haircut (Male)',149,149,,0.0,149.0,2023-10-01,17:31:39
1883,300354,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2022-10-20,22:22:18
1884,100750,'Haircut (Male)',149,149,,0.0,149.0,2023-05-22,05:27:10
1885,100383,'Haircut (Female)',249,249,,0.0,249.0,2023-10-08,23:47:39
1886,100007,'Beard Trimming',49,49,,0.0,49.0,2022-05-08,20:04:14
1887,200474,'Haircut (Female)',249,249,,0.0,249.0,2022-06-01,01:33:02
1888,300529,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-02-10,00:37:20
1889,200713,'Beard Trimming',49,49,,0.0,49.0,2023-04-05,23:09:22
1890,300542,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2023-01-13,11:34:51
1891,100750,'Beard Trimming',49,49,,0.0,49.0,2023-09-02,10:22:22
1892,100834,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2022-12-13,14:40:35
1893,100215,"'Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0.0,223.0,2023-03-06,16:33:05
1894,200390,'Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-10-22,16:54:04
1895,100055,'Haircut (Male)',149,149,,0.0,149.0,2023-06-06,01:33:49
1896,300361,"'Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0.0,323.0,2022-04-19,07:56:06
1897,200875,'Haircut (Male)',149,149,,0.0,149.0,2022-10-20,06:43:18
1898,300892,'Beard Trimming',49,49,,0.0,49.0,2023-02-15,04:53:26
1899,100235,'Haircut (Male)',149,149,,0.0,149.0,2023-08-29,05:25:49
1900,100929,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2023-02-25,05:53:14
1901,300901,"'Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0.0,798.0,2022-07-20,00:41:42
1902,100834,'Haircut (Male)',149,149,,0.0,149.0,2022-12-26,11:06:18
1903,300292,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2023-02-21,04:23:53
1904,100996,'Haircut (Male)',149,149,,0.0,149.0,2023-12-26,08:23:08
1905,200183,'Haircut (Female)',249,249,,0.0,249.0,2023-01-30,12:22:33
1906,300135,'Haircut (Female)',249,249,,0.0,249.0,2022-06-06,16:06:20
1907,300061,"'Haircut (Male)', 'Eyebrow Threading', 'Beard Trimming'","149, 74, 49",272,,0.0,272.0,2022-07-11,10:01:09
1908,100295,"'Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0.0,398.0,2024-03-13,17:43:10
1909,100423,"'Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0.0,148.0,2023-01-21,22:23:55
1910,200987,"'Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0.0,398.0,2023-11-03,02:17:09
1911,100399,"'Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0.0,323.0,2023-02-05,17:01:39
1912,300426,"'Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0.0,123.0,2022-07-10,17:04:51
1913,200714,"'Beard Trimming', 'Haircut (Female)'","49, 249",298,,0.0,298.0,2022-12-18,20:51:15
1914,300027,"'Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0.0,1548.0,2022-05-11,15:15:12
1915,200076,'Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-10-19,04:19:15
1916,200001,'Eyebrow Threading',74,74,,0.0,74.0,2023-05-28,15:25:30
1917,200808,'Haircut (Male)',149,149,,0.0,149.0,2023-02-26,22:48:21
1918,300694,'Haircut (Male)',149,149,,0.0,149.0,2023-08-18,01:26:13
1919,100849,"'Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-07-26,11:01:14
1920,300344,"'Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0.0,123.0,2023-06-11,04:03:32
1921,100253,'Haircut (Female)',249,249,,0.0,249.0,2023-01-25,18:28:04
1922,100780,'Haircut (Male)',149,149,,0.0,149.0,2022-12-22,02:14:35
1923,200152,'Haircut (Male)',149,149,,0.0,149.0,2022-06-02,22:32:21
1924,200161,"'Haircut (Female)', 'Deep Hydrating'","249, 649",898,Membership Card,89.80000000000001,808.2,2024-02-27,08:00:53
1925,300737,"'Beard Trimming', 'Beard Trimming'","49, 49",98,,0.0,98.0,2022-08-19,13:53:26
1926,200171,"'Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0.0,398.0,2023-02-16,13:20:32
1927,200825,'Beard Trimming',49,49,,0.0,49.0,2023-04-25,13:52:58
1928,100929,"'Haircut (Male)', 'Beard Trimming'","149, 49",198,,0.0,198.0,2023-07-23,19:48:15
